index,user_id,date,comment
73,andres3,"April 25, 2019 7:33AM","henrynsaid:andres3said:If' I had paddle shifters that didn't shift immediately, I'd throw the car off a cliff.   Thankfully, I don't buy CVT paddle-shifted cars.Audi mastered the dual clutch as of 2006.... with the '06 A3.  106,000 miles on that puppy before I sold it, and the next owner took it to over 150K miles.Anecdotal evidence is just that, anecdotal.  And even if none of them blew up, that still wouldn't mean  they had ""mastered the dual clutch"".  If the driving experience was not what most of the owners wanted or expected, then you couldn't really say ""mastered"".Well, I think the ""satisfaction"" rating for A3 owners was VERY high.  Also, there's a lot of high-mile A3's running around, so they must have done something right.I would say reviews were ""mixed"" on the DSG, but a well-trained and calibrated DSG worked wonders in my opinion.  Yes, the transmissions were trainable,and had a ""learning"" computer ""brain.""  It's important to note they work like a manual, not like an automatic.   I personally like the mechanical feel, whereas some people call it a ""lurch"" upon stopping."
74,tjc78,"June 29, 2019 8:16AM",Awesome
75,sda,"June 29, 2019 2:19PM",Good to hear from you benjaminh
76,benjaminh,"June 30, 2019 12:22PM","Tyson Hugie is obviously very careful with his Acuras, but here's his summary of his maintenance costs after owning his 2013 ILX 7 years....""The car has cost me $7,600 to maintain over the course of 215,000 miles.  That includes 29 oil changes, 8 air filters, 2 sets of rear brake pads, 2 transmission fluid changes, and 4 sets of tires.""https://drivetofive.com/2019/06/26/platinum-white-pearlescence-2019-acura-ilx-a-spec-review/That sounds pretty good to me."
77,benjaminh,"June 30, 2019 6:23PM","Yeah. Our TLX 2.4s are very similar to the one he has in that 2013 ILX. He doesn't mention spark plugs or a tune-up, but surely he's changed those after 215k miles?"
78,tjc78,"July 1, 2019 4:33AM","Wow, 200K on the original plugs?  That's impressive, IMO.I think at this point I'd be replacing them.  That can't be a hard job on that car."
79,benjaminh,"July 4, 2019 12:13PM","Entry Level Luxury sales for June....compact:Aclass 2,015ILX 1,312 +47.1%A3 831 -58%CLA 573 -72.6%2series 473 -18.4%midsize:3series 4,927 +38.7%ES 4,350 +25.8%Cclass 3,951 -31.2%A4 2,292 -41%Q50 2,042 -22.4%TLX 1,812 -17.8%G70 1,193IS 1,560 -19.7%Giulia 768 -22%"
80,benjaminh,"August 5, 2019 11:25AM",On a recent 103 mile highway trip from Cincinnati to Louisville my 2018 Acura TLX 2.4 got 39 mpg. This was mostly on the Interstate with speeds usually about c. 60-75 with the AC on. Pretty good mpg for a luxury car. The 20 mpg below that was for a short city stop and go drive.
81,dino001,"August 5, 2019 2:15PM","I don't get 39 on the highway, but my city is better than 20. I think it's about 24-25.  My daily commute and weekend errands (about 25-50% freeway, 25-50% slowish freeway or stuck in traffic, 25% city streets)  bounces between 29 and 30 mpg.  Premium of course."
82,stickguy,"August 5, 2019 5:44PM",I really think more people should be buying the TLX.
83,stickguy,"August 5, 2019 5:58PM","yes, it is very nice.  If you want something like this, in a larger size (by my standards) it is a really good option."
84,ab348,"April 5, 2019 8:38AM","My point is that with a naturally aspirated engine you need to do lots of mechanical work to make more power - heads, pistons, intake, fuel system, etc. As it comes from the factory there is usually lots of margin or capacity left. A modern D.I. turbo engine removes much of that margin to get more power from a smaller engine. It is much more highly stressed, not only structurally on things like pistons and rings and bearings but also much more sensitive to oil life, adequate cooling, etc. Adding a tune exacerbates that."
85,circlew,"April 5, 2019 10:12AM",Let's not even talk about what nitrous systems do to race engines.
86,qbrozen,"April 5, 2019 10:58AM","I'd bet on a ""highly-stressed"" turbo built in recent years to be far far more reliable than my 1967 big block NA. Its all relative."
87,qbrozen,"April 5, 2019 12:36PM","Marketing: ""The focus group has confirmed that consumers would like to have a boost gauge. 5% because they actually care, and 60% because they want to feel 'racier.'""Finance: ""Only if you can add it to the car at no additional cost.""Engineering: ""Done! It consists of 4 LEDs that mark 1/4, 1/2, 3/4, and full boost. It estimates based on how quick the RPMs build and not any actual data or new sensors because cost and, let's face it, consumers are stupid and only need idiot lights. And the lawyers said we couldn't let  everyone feel that 'racy' so we buried it in the 5th level of the nav menu."""
88,cdnpinhead,"April 5, 2019 1:49PM","Thank you -- I rest my case.  My baseline  is my MG's Smith instruments that displayed oil pressure, coolant temperature and (head for the fainting couch) an ammeter, which involved heavy wiring in and out of the instrument panel, plus the obligatory fuel level.  Anyway, they all read real stuff, and  were quite helpful in monitoring the health (or lack thereof) of my little '65 MGB as I drove it through 44 states and six provinces in the late '60s and early'70s.  I even added an oil temperature gauge, which was connected via a hollow tube to a bulb that inserted into a fitting that I had brazed into the oil pan during one of the several times I had the engine down.  This is how I learned that it takes most of an hour or two for the oil to reach a stable temperature when the ambient temperature is below zero, for those of you who wonder why your fuel mileage sucks in the winter.Good times.0.05% of the people who drive BMWs (the ostensible ""driver's car) understand a word of what I just said, let alone the rest of the driving public, who drive cheaper appliances.  Yes, I'm a pi$$ed-off old man, but my TSX has well over 150K miles on it and is still fun to drive, even though it only displays fuel level, RPM and speed (along with about 17 lighted symbols that come on during startup, and hopefully go back off).  At least I still have to drive (and shift) it."
89,qbrozen,"April 5, 2019 2:51PM",Yup. My Coronet has that. Absolutely mind blowing to me that anyone ever thought routing the vehicles full electrical output through one wire through one gauge was a good idea.
90,stickguy,"April 5, 2019 3:16PM",my 74 duster had all kinds of gauges.  No tach though.
91,qbrozen,"April 5, 2019 6:32PM","sdasaid:Yup. My Coronet has that. Absolutely mind blowing to me that anyone ever thought routing the vehicles full electrical output through one wire through one gauge was a good idea.How is the Coronet coming?  Ready to drive soon. Pics?Oh, very very slow, thanks for asking. Everything from the top end, including heads, is strewn about the garage floor. Most recently, I pulled the steering column and disassembled to replace the bearings. I found it has been pulled apart somewhere along the way and improper hardware used in reassembly. They actually taped nuts in place. So many fun times."
92,roadburner,"April 6, 2019 7:34AM","stickguysaid:My son is going to get to take his genesis 3.3 out on the track at Watkins glen.  3 laps following the pace car.  He’s looking forward to it.  No clue how fast they will let him go though.The Glen was the first track I ever drove; over the course of the day the weather went from cool and sunny to cold and raining. It was a bit intimidating at first, but it was fun. Your son needs to attend an HPDE there- not just a lead/follow cruise."
93,andres3,"April 9, 2019 5:58PM","Mr_Shiftrightsaid:A race engine has a whole different role (and life span) than a luxury car, of course. If a race engine gets you 1 foot over the finish line and then blows up, it's done its job.Not sure about that!  Shouldn't you be able to do some donuts if you win the race?"
